datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2025-04-13T11:53:44.289796+00:00,Last Visited Time,WEBHIST,Firefox History,https://www.google.com/search?client=ubuntu-sn&channel=fs&q=schrome+installer (chrome installer - Penelusuran Google) [count: 1] Host: www.google.com visited from:  (URL not typed directly) Transition: TYPED,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite,-
2025-04-13T11:53:44.289796+00:00,Last Visited Time,WEBHIST,Firefox History,https://www.google.com/search?client=ubuntu-sn&channel=fs&q=schrome+installer (chrome installer - Penelusuran Google) [count: 1] Host: www.google.com visited from:  (URL not typed directly) Transition: TYPED,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite-wal,-
2025-04-13T11:53:54.943101+00:00,Last Visited Time,WEBHIST,Firefox History,https://chromeenterprise.google/intl/id_id/download/ (Download Browser Perusahaan untuk Windows & Mac - Chrome Enterprise) [count: 2] Host: chromeenterprise.google visited from: https://www.google.com/search?client=ubuntu-sn&channel=fs&q=schrome+installer (www.google.com) (URL not typed directly) Transition: LINK,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite,-
2025-04-13T11:53:54.943101+00:00,Last Visited Time,WEBHIST,Firefox History,https://chromeenterprise.google/intl/id_id/download/ (Download Browser Perusahaan untuk Windows & Mac - Chrome Enterprise) [count: 2] Host: chromeenterprise.google visited from: https://www.google.com/search?client=ubuntu-sn&channel=fs&q=schrome+installer (www.google.com) (URL not typed directly) Transition: LINK,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite-wal,-
2025-04-13T11:54:03.939382+00:00,Last Visited Time,WEBHIST,Firefox History,https://chromeenterprise.google/intl/id_id/download/?modal-id=download-chrome (Download Browser Perusahaan untuk Windows & Mac - Chrome Enterprise) [count: 1] Host: chromeenterprise.google visited from: https://chromeenterprise.google/intl/id_id/download/ (chromeenterprise.google) (URL not typed directly) Transition: LINK,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite,-
2025-04-13T11:54:03.939382+00:00,Last Visited Time,WEBHIST,Firefox History,https://chromeenterprise.google/intl/id_id/download/?modal-id=download-chrome (Download Browser Perusahaan untuk Windows & Mac - Chrome Enterprise) [count: 1] Host: chromeenterprise.google visited from: https://chromeenterprise.google/intl/id_id/download/ (chromeenterprise.google) (URL not typed directly) Transition: LINK,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite-wal,-
2025-04-13T11:54:11.481635+00:00,Last Visited Time,WEBHIST,Firefox History,https://chromeenterprise.google/intl/id_id/download/ (Download Browser Perusahaan untuk Windows & Mac - Chrome Enterprise) [count: 2] Host: chromeenterprise.google visited from: https://chromeenterprise.google/intl/id_id/download/?modal-id=download-chrome (chromeenterprise.google) (URL not typed directly) Transition: LINK,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite,-
2025-04-13T11:54:11.481635+00:00,Last Visited Time,WEBHIST,Firefox History,https://chromeenterprise.google/intl/id_id/download/ (Download Browser Perusahaan untuk Windows & Mac - Chrome Enterprise) [count: 2] Host: chromeenterprise.google visited from: https://chromeenterprise.google/intl/id_id/download/?modal-id=download-chrome (chromeenterprise.google) (URL not typed directly) Transition: LINK,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite-wal,-
2025-04-13T11:54:24.152324+00:00,Last Visited Time,WEBHIST,Firefox History,https://www.google.com/search?client=ubuntu-sn&channel=fs&q=download+chomr+efor+linux (download chomr efor linux - Penelusuran Google) [count: 1] Host: www.google.com visited from:  (URL not typed directly) Transition: TYPED,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite,-
2025-04-13T11:54:24.152324+00:00,Last Visited Time,WEBHIST,Firefox History,https://www.google.com/search?client=ubuntu-sn&channel=fs&q=download+chomr+efor+linux (download chomr efor linux - Penelusuran Google) [count: 1] Host: www.google.com visited from:  (URL not typed directly) Transition: TYPED,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite-wal,-
2025-04-13T11:54:38.300856+00:00,Last Visited Time,WEBHIST,Firefox History,https://www.google.com/search?q=edge+for+linux&client=ubuntu-sn&hs=qyf&sca_esv=28ae211c8bd1d722&channel=fs&ei=8KX7Z-TNEKOZ4-EP2eCu4Ag&ved=0ahUKEwjkhZbG-dSMAxWjzDgGHVmwC4wQ4dUDCA8&uact=5&oq=edge+for+linux&gs_lp=Egxnd3Mtd2l6LXNlcnAiDmVkZ2UgZm9yIGxpbnV4MgUQABiABDIFEAAYgAQyBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeSKU9UI0uWL08cAF4AZABAJgB0gGgAcgKqgEGMTAuMy4xuAEDyAEA-AEBmAIPoAKlC8ICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgIREC4YgAQYsQMY0QMYgwEYxwHCAgsQLhiABBixAxiDAcICDhAAGIAEGLEDGIMBGIoFwgIIEAAYgAQYsQPCAgsQABiABBixAxiDAcICChAAGIAEGEMYigXCAg0QABiABBixAxhDGIoFwgIIEC4YgAQYsQPCAgUQLhiABMICCBAAGBYYChgemAMA4gMFEgExIECIBgGQBgqSBwU5LjUuMaAHuV6yBwU4LjUuMbgHngs&sclient=gws-wiz-serp (edge for linux - Penelusuran Google) [count: 1] Host: www.google.com visited from: https://www.google.com/search?client=ubuntu-sn&channel=fs&q=download+chomr+efor+linux (www.google.com) (URL not typed directly) Transition: LINK,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite,-
2025-04-13T11:54:38.300856+00:00,Last Visited Time,WEBHIST,Firefox History,https://www.google.com/search?q=edge+for+linux&client=ubuntu-sn&hs=qyf&sca_esv=28ae211c8bd1d722&channel=fs&ei=8KX7Z-TNEKOZ4-EP2eCu4Ag&ved=0ahUKEwjkhZbG-dSMAxWjzDgGHVmwC4wQ4dUDCA8&uact=5&oq=edge+for+linux&gs_lp=Egxnd3Mtd2l6LXNlcnAiDmVkZ2UgZm9yIGxpbnV4MgUQABiABDIFEAAYgAQyBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeSKU9UI0uWL08cAF4AZABAJgB0gGgAcgKqgEGMTAuMy4xuAEDyAEA-AEBmAIPoAKlC8ICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgIREC4YgAQYsQMY0QMYgwEYxwHCAgsQLhiABBixAxiDAcICDhAAGIAEGLEDGIMBGIoFwgIIEAAYgAQYsQPCAgsQABiABBixAxiDAcICChAAGIAEGEMYigXCAg0QABiABBixAxhDGIoFwgIIEC4YgAQYsQPCAgUQLhiABMICCBAAGBYYChgemAMA4gMFEgExIECIBgGQBgqSBwU5LjUuMaAHuV6yBwU4LjUuMbgHngs&sclient=gws-wiz-serp (edge for linux - Penelusuran Google) [count: 1] Host: www.google.com visited from: https://www.google.com/search?client=ubuntu-sn&channel=fs&q=download+chomr+efor+linux (www.google.com) (URL not typed directly) Transition: LINK,sqlite/firefox_history,EXT:/home/javakanaya/snap/firefox/common/.mozilla/firefox/q8sqwvxo.default-1741919260855/places.sqlite-wal,-
